t,x,y,z,dx,dy,dz
25.080000000000002,-5.656820557224178,-5.656876194708273,11.999870667470738,-0.0005558932134608341,-0.0006754344906489962,0.00027811093143981225
25.09,-5.656826175941276,-5.656882864371323,11.999873759892859,-0.0005663981712533683,-0.0006569111064447242,0.0003393299391696303
25.1,-5.656831885187603,-5.656889332930402,11.999877454069521,-0.0005739892591893891,-0.0006352777160767431,0.000398321120798073
25.11,-5.65683765572646,-5.656895569925645,11.999881726315275,-0.0005786542341290613,-0.0006106693748009207,0.00045481015744641695
25.12,-5.656843458272285,-5.656901546317898,11.99988655027267,-0.0005803955389183102,-0.0005832347852674502,0.0005085375845759188
25.13,-5.6568492636372385,-5.65690723462135,11.999891897066966,-0.0005792301522422605,-0.00055313541844626,0.0005592599637616047
25.14,-5.65685504287533,-5.656912609026267,11.999897735471945,-0.0005751893907390837,-0.0005205446076850251,0.0006067509775498081
25.150000000000002,-5.656860767425053,-5.656917645513504,11.999904032086517,-0.0005683186238947258,-0.00048564657100236275,0.0006508024150697622
25.16,-5.656866409247808,-5.656922321957687,11.999910751520247,-0.0005586769133092417,-0.0004486354088673039,0.0006912249971513518
25.17,-5.6568719409633195,-5.656926618221681,11.99991785658646,-0.0005463366101743361,-0.0004097140550829437,0.0007278491790607688
25.18,-5.6568773359800115,-5.656930516238789,11.999925308503828,-0.0005313828719266667,-0.000369093166963097,0.0007605258430132267
25.19,-5.656882568620758,-5.656934000085021,11.99993306710332,-0.0005139131350251347,-0.0003269900357594224,0.0007891268372972604
25.2,-5.656887614242712,-5.656937056039504,11.999941091040574,-0.000494036507880935,-0.00028362741359977406,0.000813545451272546
25.21,-5.656892449350916,-5.656939672633293,11.999949338012346,-0.0004718731395847442,-0.0002392323947386643,0.0008336967299626963
25.22,-5.656897051705504,-5.656941840687399,11.999957764975173,-0.0004475535067438585,-0.0001940352074125684,0.0008495177267420218
25.23,-5.6569014004210505,-5.656943553337441,11.999966328366881,-0.0004212176958340308,-0.0001482680693332128,0.0008609676303450442
25.240000000000002,-5.65690547605942,-5.656944806048785,11.99997498432778,-0.00039301460339480343,-0.00010216399530804665,0.0008680277601591513
25.25,-5.656909260713118,-5.656945596617347,11.999983688922084,-0.0003631011221916225,-5.595563310478724e-05,0.0008707014726994089
25.26,-5.656912738081864,-5.656945925161447,11.999992398357234,-0.00033164129256135766,-9.874118722663638e-06,0.0008690139396527741
25.27,-5.65691589353897,-5.656945794099721,12.000001069200877,-0.0002988054271568785,3.5852067581387814e-05,0.0008630118532693132
25.28,-5.656918714190407,-5.656945208120096,12.0000096585943,-0.0002647691965673715,8.099822359497466e-05,0.0008527629892007837
25.29,-5.656921188922901,-5.6569441741352495,12.000018124460661,-0.0002297126437067476,0.00012534459861157643,0.0008383556690638727
25.3,-5.6569233084432815,-5.6569427012281235,12.00002642570768,-0.00019381942300000787,0.00016867721130964242,0.000819898189075019
25.310000000000002,-5.656925065311361,-5.656940800591023,12.000034522424443,-0.00015727571587298428,0.00021078903946758487,0.000797518048134549
25.32,-5.656926453957599,-5.656938485447334,12.000042376068643,-0.00012026924207653167,0.0002514810566900394,0.0007713611590354219
25.330000000000002,-5.6569274706962025,-5.6569357709698895,12.000049949647623,-8.29884844844031e-05,0.0002905629338467719,0.0007415910301844519
25.34,-5.656928113727289,-5.656932674188657,12.000057207889247,-4.5621543431906275e-05,0.0003278541372164767,0.0007083876662150601
25.35,-5.656928383127071,-5.656929213887145,12.000064117400948,-8.355341796217886e-06,0.0003631845967522196,0.0006719466373539262
25.36,-5.656928280834125,-5.656925410496722,12.000070646821994,2.8625295600548384e-05,0.0003963954495311839,0.0006324779485034071
25.37,-5.656927810621159,-5.656921285978155,12.000076766959918,6.513870141056088e-05,0.0004273399023535518,0.0005902047487182926
25.38,-5.656926978060096,-5.656916863698675,12.000082450916969,0.00010100701999249395,0.0004558836490087259,0.0005453623282747344
25.39,-5.656925790480759,-5.656912168305174,12.000087674206483,0.00013605721687071082,0.0004819055579474707,0.0004981966504224999
25.400000000000002,-5.656924256915759,-5.656907225587516,12.000092414849977,0.0001701218932392834,0.0005052981640663035,0.00044896305251285185
25.41,-5.6569223880428945,-5.656902062341893,12.000096653467534,0.000203039931889748,0.0005259679626501423,0.00039792504651359195
25.42,-5.656920196117121,-5.656896706228263,12.000100373350907,0.00023465744245498854,0.0005438359055087716,0.00034535267774415956
25.43,-5.656917694894045,-5.656891185623783,12.000103560521088,0.0002648283125239459,0.0005588375773690757,0.00029152136731269707
25.44,-5.656914899550871,-5.656885529476716,12.000106203778254,0.00029341489984346936,0.0005709233903417044,0.00023671040967343515
25.45,-5.6569118265960485,-5.656879767155976,12.000108294729282,0.00032028874854539424,0.0005800587672410984,0.00018120138491894977
25.46,-5.6569084937759,-5.656873928301371,12.000109827805952,0.00034533096906486094,0.0005862240891829629,0.00012527705104403708
25.47,-5.656904919976667,-5.656868042674192,12.000110800270303,0.0003684328882425092,0.0005894147167229136,6.921964379458245e-05
25.48,-5.656901125118135,-5.6568621400070365,12.000111212198828,0.00038949649057151703,0.0005896408941552522,1.3309524771187853e-05
25.490000000000002,-5.656897130046856,-5.656856249856309,12.000111066460798,0.00040843468300799657,0.0005869275192527112,-4.217593634336936e-05
25.5,-5.656892956424475,-5.656850401456651,12.000110368680101,0.00042517175589118494,0.0005813139240640197,-9.696398732828015e-05
25.51,-5.656888626611738,-5.656844623577828,12.000109127181052,0.0004396436955378391,0.0005728535615645569,-0.0001507878898188153
25.52,-5.656884163550564,-5.65683894438542,12.000107352922305,0.0004517983179574969,0.0005616135916763909,-0.0002033880149632239
25.53,-5.656879590645379,-5.6568333913059945,12.000105059420752,0.0004615953876463408,0.0005476744159071956,-0.0002545129940578761
25.54,-5.656874931642811,-5.656827990897102,12.000102262662423,0.00046900678185579636,0.0005311291783272054,-0.00030392105001553205
25.55,-5.656870210509742,-5.656822768722428,12.000098980999752,0.0004740165487682191,0.0005120832081484394,-0.0003513811499544772
25.560000000000002,-5.656865451311836,-5.656817749232939,12.000095235039424,0.00047662083395572097,0.0004906533628723508,-0.0003966739829941446
25.57,-5.656860678093063,-5.6568129556551705,12.000091047520092,0.0004768277757527528,0.0004669673371981986,-0.0004395929163791834
25.580000000000002,-5.656855914756321,-5.656808409886195,12.000086443181097,0.0004746573849523372,0.00044116294080076557,-0.00047994496563674716
25.59,-5.6568511849453635,-5.6568041323963545,12.00008144862078,0.000470141362507448,0.0004133873422240697,-0.0005175516587740958
25.6,-5.6568465119290705,-5.656800142139351,12.000076092147921,0.000463322816290912,0.0003837962342601031,-0.000552249772489688
25.61,-5.656841918489038,-5.656796456471669,12.00007040362533,0.00045425593215853155,0.0003525529785441961,-0.0005838919827638733
25.62,-5.656837426810427,-5.65679309107978,12.000064414308266,0.00044300561632404367,0.00031982772719096886,-0.0006123474792119055
25.63,-5.656833058376711,-5.6567900599171255,12.000058156675745,0.0004296470977660505,0.00028579653132965177,-0.0006375024971028154
25.64,-5.656828833868472,-5.656787375149153,12.000051664258324,0.00041426544723499603,0.0002506404008784102,-0.000659260712687626
25.650000000000002,-5.6568247730677665,-5.656785047109108,12.000044971461492,0.00039695505993364577,0.0002145443534828928,-0.0006775435622330406
