t,x,y,z,dx,dy,dz
24.93,-2.026882040414703,0.8536626080336651,25.852869780818455,28.259480874382113,-1.0960241459421372,-53.44209824325432
24.94,-1.7586777380937073,0.8375266775114655,25.325108923800506,25.474880987817137,-1.9782138649013736,-52.13076969196084
24.95,-1.5173844206583604,0.8140983307356376,24.81025438697924,22.881519557851835,-2.581626747140003,-50.86410739520133
24.96,-1.3010473469366706,0.7858941425686654,24.30782677589648,20.485105869794484,-2.9570414985261526,-49.646556035221856
24.97,-1.1076823032624707,0.7549575007651146,23.8173232662748,18.286399002067423,-3.1484802093929063,-48.479072546337676
24.98,-0.9353193668953221,0.7229245383808073,23.338245324969726,16.282282715753293,-3.193612567804166,-47.36037169448082
24.990000000000002,-0.7820366489474049,0.6910852494090313,22.870115832385185,14.466696099342585,-3.1242778575262085,-46.28783611982872
25.0,-0.6459854449084704,0.6604389812302831,22.412488602573152,12.831425592606482,-2.9670620951904314,-45.25815949896863
25.01,-0.5254081370952752,0.6317440075052226,21.964952642405812,11.366768329376109,-2.743887864072758,-44.267783788746584
25.02,-0.41865007832094825,0.6055612239488279,21.52713292679822,10.062079038908836,-2.472589104978745,-43.313182094695435
25.03,-0.3241665563170985,0.5822922254056477,21.098689000511904,8.906213667296653,-2.1674535847334417,-42.391029113277234
25.04,-0.2405258049750152,0.5622121522541591,20.679312344532676,7.887882897453655,-1.8397230671343079,-41.49829221506085
25.05,-0.16640889836802542,0.5454977640629616,20.268723156210687,6.995928194487008,-1.498046226331251,-40.63226849469643
25.060000000000002,-0.10060724108527501,0.5322512277275341,19.866666974638747,6.219532116410602,-1.1488827252545464,-39.79058665607358
25.07,-0.042018256039813386,0.5225201095578706,19.472911423089215,5.548373568053206,-0.7968591163840355,-38.971187398563956
25.080000000000002,0.010360230275789112,0.5163140453998534,19.087243226667468,4.97273754469786,-0.44507865544008984,-38.17229190052931
25.09,0.0574364948541438,0.5136185364490689,18.70946558507863,4.483587780607545,-0.09538799354604777,-37.39236489824158
25.1,0.10003198588794002,0.5144062855289324,18.339395928702636,4.072609629551801,0.2513957995565974,-36.6300765587976
25.11,0.13888868744517982,0.5186464524402008,17.976864053902677,3.732229486123638,0.5952942114822946,-35.884265684008554
25.12,0.17467657561041278,0.5263121697585783,17.621710615022465,3.455616122499916,0.9370085623148505,-35.15390561411742
25.13,0.20800100989517814,0.5373866236864978,17.27378594162033,3.2366684719915564,1.2777899767703216,-34.43807340446927
25.14,0.2394099450502439,0.5518679692939847,16.93294914693308,3.0699936396677936,1.6193346354062,-33.73592232603997
25.150000000000002,0.269400882688534,0.5697733163946218,16.59906749509953,2.9508782593831397,1.9637011262060966,-33.046657413447456
25.16,0.2984275102379067,0.5911419918181067,16.27201599866413,2.8752557413410593,2.313246989576212,-32.369513591498134
25.17,0.3269059975153552,0.616038256186146,15.951677223269566,2.839671458978907,2.670581836728475,-31.703735807023214
25.18,0.35522093941748484,0.6445536285526762,15.637941282523666,2.8412475019071377,3.0385347107808323,-31.04856054427181
25.19,0.38373094755349796,0.6768089504017627,15.33070601238413,2.8776482656483138,3.420133641980122,-30.403198083526828
25.2,0.4127739047304511,0.7129563013922786,15.02987732085313,2.9470478518944048,3.8185956161880195,-29.766814857743285
25.21,0.44267190459138606,0.7531808627255231,14.735369715229265,3.0481000078379643,4.237325423810229,-29.138515258034836
25.22,0.4737359048872104,0.7977028098684832,14.447107015692433,3.179911132801694,4.67992208106669,-28.517322227441966
25.23,0.5062701272474199,0.8467793043468569,14.165023270680425,3.3420167186387237,5.150191713727558,-27.90215595765675
25.240000000000002,0.5405762392599849,0.9007066441430344,13.889063896539298,3.5343614608707052,5.652165963085786,-27.291809960676083
25.25,0.576957356464834,0.9598226236085726,13.619187071466904,3.757283174451409,6.190125112912797,-26.684923723682452
25.26,0.6157219027490131,1.0245091464012903,13.355365422065649,4.011500565905113,6.768625242163967,-26.079951066731066
25.27,0.6571873677829363,1.095195128451852,13.097588050132282,4.298104847704071,7.392528777943719,-25.475123207984307
25.28,0.7016839997030945,1.1723597219601647,12.845862957905963,4.61855512534311,8.067037853341663,-24.868405395176474
25.29,0.7495584702897985,1.2565358855186852,12.600219942228753,4.974677437986241,8.797729859808234,-24.257445782539833
25.3,0.8011775484628193,1.3483143191563294,12.360714042255166,5.368667285163231,9.590594515373674,-23.63951501637631
25.310000000000002,0.8569318159930631,1.4483477758261587,12.127429641901227,5.803095418410131,10.452071638857763,-23.01143473476861
25.32,0.9172394568310219,1.5573557519334846,11.900485347559794,6.280916612722131,11.38908861243979,-22.369492886055387
25.330000000000002,0.9825501482475058,1.6761295480749545,11.680039784180119,6.805481050544965,12.40909621077354,-21.709343421093852
25.34,1.0533490778419212,1.8055376761489554,11.466298479137917,7.380547843177382,13.520101052854772,-21.02588751786838
25.35,1.1301611051110534,1.94653156913205,11.259522033822751,8.010300069818632,14.730692357815734,-20.313133050922527
25.36,1.2135550792382939,2.10015152330527,11.060035818119466,8.699360521302468,16.05005992055163,-19.564028530519373
25.37,1.3041483155371028,2.2675327675430825,10.868241463212364,9.452807078324721,17.487999216906825,-18.770267220058834
25.38,1.4026112208047883,2.4499115076434066,10.68463047371829,10.27618631142737,19.054898228434624,-17.922056613125026
25.39,1.5096720417656502,2.648630732111775,10.509800330949863,11.175523440040068,20.76169887467243,-17.007847960549682
25.400000000000002,1.6261216896055897,2.865145485136855,10.344473514507296,12.157326197984874,22.61982374901026,-16.014020140734164
25.41,1.7528185657253477,3.10102720709198,10.18951992813518,13.228579385412786,24.641056053660716,-14.924511962019515
25.42,1.8906932773138454,3.3579666062100695,10.045983275266906,14.396725896426366,26.837357087439774,-13.7203971251461
25.43,2.040753083653875,3.6377743488407757,9.915111985632258,15.669628740808704,29.220601194663477,-12.379396772645102
25.44,2.2040858521300195,3.942378630103339,9.798395339814004,17.05550696176421,31.802202571309767,-10.875326128506124
25.45,2.381863222889159,4.273818400266971,9.697605463062136,18.562836314819187,34.59260159024908,-9.177474636017546
25.46,2.5753425784264032,4.634230661908321,9.614845847093653,20.20020303386516,37.60057023156143,-7.249923866717012
25.47,2.7858672835664624,5.0258298048981995,9.552606985727795,21.97609589212952,40.83228677942916,-5.050815152613897
25.48,3.0148644962689937,5.450876397496904,9.513829544041375,23.898617996949923,44.290119329217426,-2.531590560968233
25.490000000000002,3.263839643505461,5.911632191482548,9.50197517450843,25.975095312795315,47.97104636433631,0.36375201499732057
25.5,3.5343664025249,6.41029732478363,9.521104584341321,28.21155383403957,51.86463178680096,3.6993243322704927
25.51,3.8280707201862523,6.948924827218567,9.57596166115384,30.612031802865314,55.950463262168306,7.547834289845845
25.52,4.146607038582206,7.529306590026996,9.672061270138238,33.17768780147592,60.194959897234845,11.990747431996862
25.53,4.491624476215771,8.152824025163264,9.815776609793778,35.90566070262442,64.54746335262217,17.1179163104072
25.54,4.864720252634695,8.82025585707944,10.014419596346382,38.787634646251014,68.9355534567011,23.026392999118617
25.55,5.267377169140791,9.531535094297286,10.27630446977615,41.80806350536032,73.2595866187296,29.818046443472657
25.560000000000002,5.700881522741901,10.285447589454032,10.610780525215835,44.94201785513749,77.38655832525518,37.59550106527127
25.57,6.166217526243541,11.07926626080239,11.028214491081576,48.152637752248495,81.14355912660116,46.455808027517875
25.580000000000002,6.663934277786871,11.908318771986055,11.539896685766193,51.38821267649472,84.31134854108527,56.48117956539069
25.59,7.193981779773435,12.765493231624095,12.15783808238939,54.57897321167056,86.61893278045154,67.72610121675785
25.6,7.755513742020282,13.640697427595086,12.89441871010135,57.63377555740248,87.7405081207792,80.20025143374383
25.61,8.346657290921485,14.52030339403968,13.761843111064266,60.43699670154394,87.29670231749304,93.84699387595327
25.62,8.964253676051161,15.386631473944947,14.771358587620416,62.84613723405297,84.86263974888786,108.51787673258117
25.63,9.603580035602544,16.217556189017436,15.93220064571589,64.69084194246761,79.98581734944273,123.94468688316707
25.64,10.258070514900513,16.9863478209338,17.250252325283757,65.77426835693628,72.21684280767437,139.7122258160839
25.650000000000002,10.91906540274127,17.661893045170924,18.726445162037567,65.87790539550396,61.15537411848262,155.2370259368624
25.66,11.575628622810592,18.209455303303454,20.354992844021005,64.770979277211,46.511668917877635,169.75938862138625
25.67,12.21448498828549,18.592126423528477,22.121632934465293,62.225362742254475,28.18065249322821,182.3577202385927
25.68,12.820135877655682,18.773068353168018,24.00214724879286,58.03630032711098,6.32036003053873,191.99411128600588
25.69,13.37521099482771,18.71853362413925,25.96151516018541,52.04819554351836,-18.579262900203908,197.59719650349368
25.7,13.86109978852605,18.40148309516394,27.954091178862733,44.18321605366611,-45.65618043519777,198.18161332616134
25.71,14.258875315901031,17.805410015435296,29.925147426708637,34.468803605341144,-73.6851273252821,192.9930161853383
25.72,14.550475860632872,16.927780548658298,31.8139515025695,23.058805066705368,-101.15113610085524,181.6556752231909
25.73,14.720051417235139,15.782387293418191,33.558260931172455,10.242504259525997,-126.39099795325697,164.290320451334
25.740000000000002,14.755325945823392,14.399960589593158,35.09975791159618,-3.563101931321011,-147.78770362928287,141.56818211255205
25.75,14.648789378608718,12.826633220832534,36.3896245734235,-17.839696690119933,-163.98419854688484,114.67676258192192
25.76,14.398532012020993,11.120276618655462,37.39329316323462,-32.0106626145769,-174.07118480203812,85.19320086752522
25.77,14.00857612631718,9.345209524791771,38.093488590774,-45.494617481498075,-177.7055350687842,54.886251013829224
25.78,13.488639662391032,7.566165917279777,38.4910181835112,-57.76055241992353,-175.1323668706395,25.488511250489054
25.79,12.85336507791871,5.842562187378982,38.60325881578378,-68.37515814443202,-167.10955117597024,-1.5117702994640325
25.8,12.121136499502391,4.2239748937603725,38.46078277752192,-77.03492960283222,-154.75863661859682,-25.01813895531697
25.810000000000002,11.312666485862065,2.747389455007045,38.10289603667744,-83.57940592762417,-139.38166565770683,-44.39139608384508
25.82,10.449548380949908,1.4363415806062358,37.57295485584502,-87.98611123812128,-122.2849401452234,-59.43504262084183
25.830000000000002,9.55294426109964,0.3016906521025772,36.914195184260606,-90.35112559928669,-104.64050976136186,-70.32066705974565
25.84,8.642525868964174,-0.6564686146210015,36.166541514650106,-90.86097833573565,-87.40013059807605,-77.48146142301451
25.85,7.735724694384927,-1.446311959858944,35.364565955800316,-89.761652024972,-71.26122132339245,-81.5006979462634
25.86,6.8472928284647345,-2.0816930410888506,34.53652755572484,-87.32936921113144,-56.67413043069873,-83.01453416203444
25.87,5.989137310162298,-2.5797945684729187,33.70427527255963,-83.84615888618421,-43.87588374185862,-82.63917597301642
25.88,5.17036965074105,-2.959210715926023,32.88374403626451,-79.58153844292579,-32.93626441523758,-80.9243975249391
25.89,4.397506541303782,-3.2385198567776703,32.085787322060845,-74.78034840580607,-23.805437469588608,-78.3301635216688
25.900000000000002,3.674762682624929,-3.435319465317795,31.317140765831134,-69.6559608417787,-16.35641654048905,-75.22067068255573
25.91,3.004387324468208,-3.5656481875874513,30.58137390840973,-64.38770566896513,-10.419239493415743,-71.86979929887566
25.92,2.3870085692456264,-3.64370425518611,29.87974477985362,-59.121303286259185,-5.806252760600383,-68.47284122215615
