t,x,y,z,dx,dy,dz
31.59,-5.887828991467884,-5.887820106965854,13.000004813417373,8.87744854072281e-05,1.9453359412224813e-05,-0.0002013979933046528
31.6,-5.887828138400365,-5.8878199682810175,13.000002794430355,8.163758931090115e-05,8.290287922818607e-06,-0.00020185430562591478
31.61,-5.887827358716097,-5.887819941160095,13.00000077633126,7.411917501976006e-05,-2.8294922405081024e-06,-0.00020122502251140872
31.62,-5.887826656016864,-5.887820024870862,12.999998769929904,6.626256729980184e-05,-1.3846690061214417e-05,-0.00019952207050977222
31.63,-5.887826033464751,-5.887820218093896,12.99999678588985,5.811247878462211e-05,-2.4703107914803013e-05,-0.00019676294860104804
31.64,-5.887825493767289,-5.887820518933021,12.999994834670932,4.971494589334213e-05,-3.534177701602914e-05,-0.00019297079294489095
31.650000000000002,-5.8878250391658336,-5.887820924929437,12.999992926473992,4.111691658259531e-05,-4.570739671194701e-05,-0.0001881740469222848
31.66,-5.887824671428957,-5.887821433080955,12.999991071189994,3.23660410916915e-05,-5.574656030127301e-05,-0.00018240629922061657
31.67,-5.887824391845012,-5.887822039860643,12.999989278348007,2.3510458868614137e-05,-6.540798929144387e-05,-0.0001757061247609215
31.68,-5.88782420121978,-5.887822741240741,12.999987557067499,1.4598448272451492e-05,-7.46428821418732e-05,-0.0001681167622002988
31.69,-5.887824099876046,-5.8878235327182855,12.999985916012763,5.678229708649951e-06,-8.340508181881034e-05,-0.00015968588344961177
31.7,-5.8878240876551855,-5.887824409342377,12.99998436334983,-3.2023265816860658e-06,-9.165134198241276e-05,-0.0001504652803241413
31.71,-5.887824163922578,-5.887825365745125,12.999982906707157,-1.199593917533548e-05,-9.934152647161909e-05,-0.00014051057908304188
31.720000000000002,-5.887824327573969,-5.8878263961729065,12.999981553138248,-2.0656132226903878e-05,-0.0001064387613158857,-0.0001298809307215265
31.73,-5.887824577045222,-5.8878274945203515,12.999980309088542,-2.9137543533508392e-05,-0.0001129096705465571,-0.00011863860223115807
31.740000000000002,-5.88782491032484,-5.887828654366317,12.999979180366203,-3.739611340591864e-05,-0.00011872449130478913,-0.0001068486770172683
31.75,-5.887825324967491,-5.887829869010178,12.999978172115002,-4.538931968056659e-05,-0.0001238572065798138,-9.457866267936765e-05
31.76,-5.887825818111233,-5.887831131510449,12.99997728879295,-5.307641961493914e-05,-0.00012828567772515953,-8.189807987335485e-05
31.77,-5.887826386495883,-5.887832434723732,12.999976534153404,-6.041859759164936e-05,-0.00013199168846789178,-6.887814736344922e-05
31.78,-5.887827026483185,-5.887833771344218,12.999975911230003,-6.73792028837994e-05,-0.00013496104322996416,-5.559132301158343e-05
31.79,-5.8878277340799405,-5.887835133944597,12.999975422326944,-7.392392218363852e-05,-0.0001371836127361803,-4.21109256798502e-05
31.8,-5.887828504961629,-5.887836515016473,12.999975069011489,-8.002095706061141e-05,-0.00013865337233909258,-2.8510731375774867e-05
31.810000000000002,-5.887829334499082,-5.8878379070120435,12.999974852112317,-8.564113662679063e-05,-0.00013936834553085475,-1.4864577924100786e-05
31.82,-5.887830217784361,-5.887839302383384,12.99997477171993,-9.075807740899222e-05,-0.00013933063240934018,-1.245989267317782e-06
31.830000000000002,-5.88783114966063,-5.887840693624692,12.999974827192531,-9.534831271196254e-05,-0.00013854635874110954,1.2272254412692973e-05
31.84,-5.887832124750616,-5.8878420733105585,12.999975017165019,-9.939136749181898e-05,-0.00013702557963846118,2.561848164717162e-05
31.85,-5.88783313748798,-5.887843434136284,12.999975339562164,-0.00010286988474383918,-0.00013478225655561005,3.872250600167604e-05
31.86,-5.8878341821483104,-5.88784476895569,12.999975791615139,-0.00010576963664910011,-0.00013183406841754675,5.1515981880356776e-05
31.87,-5.887835252880713,-5.887846070817653,12.999976369881802,-0.00010807964350156851,-0.00012820237538235801,6.393278262351032e-05
31.88,-5.8878363437411805,-5.887847333003197,12.999977070270791,-0.00010979214399853277,-0.00012391200243655476,7.590929724798912e-05
31.89,-5.887837448723593,-5.8878485490577015,12.999977888067747,-0.00011090266247570923,-0.00011899112934976586,8.738479904124574e-05
31.900000000000002,-5.88783856179443,-5.887849712825784,12.999978817966772,-0.000111409974223875,-0.00011347108954673502,9.830170384361736e-05
31.91,-5.887839676923077,-5.887850818479492,12.999979854101824,-0.00011131609434222867,-0.0001073861714662172,0.00010860588330885435
31.92,-5.887840788116317,-5.887851860549214,12.999980990084438,-0.0001106262506489486,-0.00010077343617354018,0.00011824691013018196
31.93,-5.88784188944809,-5.887852833948216,12.999982219040026,-0.00010934880738666664,-9.367246165403742e-05,0.00012717830006891973
31.94,-5.887842975092465,-5.887853733998447,12.99998353365044,-0.00010749530847675715,-8.612521731343747e-05,0.0001353578430673963
31.95,-5.88784403935426,-5.887854556452562,12.999984926196888,-0.00010508019370192301,-7.817565310652697e-05,0.00014274756487964169
31.96,-5.887845076696339,-5.887855297511509,12.999986388601737,-0.00010212074315063546,-6.986946137210737e-05,0.00014931399290318836
31.970000000000002,-5.887846081769123,-5.88785595384179,12.999987912476746,-9.863710856983232e-05,-6.125396754264045e-05,0.00015502842805048545
31.98,-5.88784704943851,-5.88785652259086,12.999989489170298,-9.465214145798484e-05,-5.2377861470276343e-05,0.00015986695620640035
31.990000000000002,-5.887847974811952,-5.887857001399019,12.99999110981587,-9.019111244512601e-05,-4.329073677311612e-05,0.00016381050365055216
32.0,-5.887848853260759,-5.887857388405595,12.999992765380371,-8.528165875709703e-05,-3.4042942598233594e-05,0.0001668449545633166
32.01,-5.887849680445127,-5.887857682257871,12.999994446714961,-7.995365853830094e-05,-2.468535926780646e-05,0.00016896120760279132
32.02,-5.88785045233393,-5.8878578821127805,12.999996144604523,-7.423892527391729e-05,-1.526896009629297e-05,0.00017015512625562224
32.03,-5.8878511652236325,-5.887857987637073,12.999997849817486,-6.817114353019349e-05,-5.84470387643421e-06,0.00017042755526830433
32.04,-5.8878518157568,-5.887857999006858,12.999999553155629,-6.178563571879181e-05,3.536799964010129e-06,0.00016978428343250584
32.05,-5.887852400936347,-5.887857916901074,13.000001245503155,-5.511911491673516e-05,1.2825620476775157e-05,0.00016823595974102545
32.06,-5.887852918139099,-5.8878577424944485,13.000002917874824,-4.820952930195688e-05,2.197268429426913e-05,0.00016579799169136322
32.07,-5.887853365126933,-5.887857477447388,13.000004561462989,-4.109580924449574e-05,3.093009599552943e-05,0.00016249043106597583
32.08,-5.8878537400552835,-5.887857123892529,13.000006167683445,-3.3817693445570285e-05,3.965132964189877e-05,0.00015833784612340196
32.09,-5.887854041480802,-5.887856684420795,13.000007728219911,-2.641550764792555e-05,4.8091463522581535e-05,0.0001533691416533145
32.1,-5.8878542683654365,-5.887856162063258,13.000009235066278,-1.8929889433749736e-05,5.620748186885294e-05,0.0001476173540737591
32.11,-5.8878544200785905,-5.8878555602711575,13.000010680566993,-1.1401627419971305e-05,6.39584206041377e-05,0.00014111947779227307
32.12,-5.887854496397985,-5.887854882894846,13.000012057455834,-3.871413145617453e-06,7.130559964707572e-05,0.00013391621074276827
32.13,-5.887854497506853,-5.887854134159165,13.000013358891207,3.6203892772590507e-06,7.821282657083373e-05,0.00012605169832369256
32.14,-5.887854423990199,-5.887853318638315,13.0000145784898,1.1033902724832956e-05,8.464651091166786e-05,0.00011757330806716482
32.15,-5.887854276828799,-5.887852441228946,13.000015710357369,1.8330008799694042e-05,9.057588852279252e-05,0.00010853129985832766
32.160000000000004,-5.887854057390023,-5.887851507120544,13.000016749115797,2.54705263991184e-05,9.597314716280891e-05,9.897856969587338e-05
32.17,-5.887853767418271,-5.887850521766003,13.000017689928763,3.2418386730626025e-05,0.00010081352543878097,8.89703580142509e-05
32.18,-5.887853409022289,-5.887849490850035,13.000018528522958,3.9137879959127986e-05,0.00010507546974736215,7.856386989857356e-05
32.19,-5.887852984660672,-5.887848420256608,13.00001926120616,4.5594773379065145e-05,0.0001087406742428243,6.781802968092165e-05
32.2,-5.887852497126821,-5.8878473160365505,13.000019884883551,5.175650676925159e-05,0.00011179416938844611,5.6793117231279666e-05
32.21,-5.887851949530536,-5.88784618437322,13.000020397068505,5.7592389657301624e-05,0.00011422440668873435,4.5550393590332305e-05
32.22,-5.887851345279028,-5.887845031548417,13.000020795891423,6.307368667357593e-05,0.0001160232522057214,3.4151863292919415e-05
32.230000000000004,-5.887850688056803,-5.887843863908176,13.000021080105771,6.817380295842668e-05,0.00011718602621613172,2.2659851062201142e-05
32.24,-5.887849981802969,-5.887842687827892,13.000021249088444,7.286840655318372e-05,0.00011771150085770898,1.1136674515910272e-05
32.25,-5.887849230688672,-5.887841509678159,13.000021302839261,7.713550487231657e-05,0.0001176018613602281,-3.5562575106951044e-07
32.26,-5.887848439092871,-5.887840335790665,13.00002124197593,8.095559222986992e-05,0.00011686268566180047,-1.1755712581162925e-05
32.27,-5.887847611576827,-5.887839172424446,13.00002106772501,8.431170539502375e-05,0.00011550288721018376,-2.3003198013071824e-05
32.28,-5.8878467528587635,-5.887838025732921,13.000020781911969,8.7189491804196e-05,0.00011353463311714052,-3.4038966578719965e-05
32.29,-5.887845867786991,-5.8878369017317835,13.000020386945678,8.957729544789572e-05,0.00011097325436359995,-4.480555801933406e-05
32.3,-5.8878449613128545,-5.887835806267834,13.000019885800809,9.146616255506501e-05,0.0001078371458795857,-5.524735540163306e-05
32.31,-5.88784403846374,-5.887834744988866,13.00001928199857,9.284988382596282e-05,0.00010414763154109608,-6.531093195150106e-05
32.32,-5.887843104315178,-5.887833723315203,13.00001857958217,9.37250234755993e-05,9.992883822640408e-05,-7.494534566276911e-05
32.33,-5.8878421639632705,-5.887832746412101,13.000017783091657,9.40908802871121e-05,9.520754620240268e-05,-8.410229588307061e-05
32.34,-5.887841222497572,-5.887831819164279,13.000016897536252,9.394949231911198e-05,9.00130040282221e-05,-9.27364566472022e-05
32.35,-5.887840284973424,-5.887830946152021,13.000015928362524,9.330561066001053e-05,8.437677712080927e-05,-0.00010080567003356578
32.36,-5.887839356385359,-5.8878301316287365,13.000014881422851,9.216663237054945e-05,7.83325553310732e-05,-0.00010827110212829893
32.37,-5.887838441640777,-5.887829379500914,13.000013762940481,9.054255087903584e-05,7.191594044719807e-05,-0.00011509747919191682
32.38,-5.8878375455343415,-5.8878286933099275,13.000012579473267,8.844588559320243e-05,6.516425687941307e-05,-0.0001212532313665804
32.39,-5.887836672723065,-5.887828076215777,13.000011337875854,8.589159734562202e-05,5.811632890484475e-05,-0.000126710654235751
32.4,-5.8878358277023946,-5.887827530983349,13.000010045260183,8.289696333818597e-05,5.081226022163321e-05,-0.0001314459588286354
32.410000000000004,-5.887835014783798,-5.887827059970572,13.000008708956678,7.948151043990492e-05,4.3293228646490434e-05,-0.00013543945289740122
32.42,-5.887834238072186,-5.8878266651187765,13.000007336471125,7.56668478540945e-05,3.560122245893638e-05,-0.00013867555379576402
32.43,-5.887833501446841,-5.887826347946123,13.000005935445602,7.147655871619918e-05,2.7778830080649186e-05,-0.00014114286575050983
32.44,-5.887832808541011,-5.887826109542175,13.00000451361381,6.693606455776546e-05,1.986901283501652e-05,-0.00014283421609917468
32.45,-5.88783216272555,-5.887825950565866,13.00000307876128,6.207244527267619e-05,1.1914851061334275e-05,-0.00014374661807536881
32.46,-5.887831567092106,-5.887825871245154,13.000001638681448,5.6914321699963466e-05,3.959334238246015e-06,-0.00014388132392184616
32.47,-5.887831024439116,-5.887825871379182,13.000000201134801,5.149164827855657e-05,-3.954883975865187e-06,-0.0001432437005455256
32.480000000000004,-5.88783053725914,-5.887825950342833,12.999998773807437,4.583557964288332e-05,-1.1785707432210302e-05,-0.00014184326069255349
32.49,-5.887830107727523,-5.88782610709333,12.999997364269587,3.997826367729829e-05,-1.9491811187322128e-05,-0.00013969348477971266
32.5,-5.887829737693867,-5.887826340179057,12.999995979937742,3.3952680400517465e-05,-2.7032873584076356e-05,-0.00013681179797941923
32.51,-5.887829428673915,-5.887826647750802,12.999994628033628,2.7792453760611124e-05,-3.436976352411136e-05,-0.00013321939587029874
32.52,-5.887829181844792,-5.887827027574327,12.999993315549824,2.1531658500606454e-05,-4.146476126898335e-05,-0.00012894111476313697
32.53,-5.887828998040745,-5.887827477046027,12.999992049211333,1.5204650338773718e-05,-4.8281734432720214e-05,-0.0001240052891482435
32.54,-5.887828877751785,-5.887827993209016,12.999990835444041,8.845860088868562e-06,-5.478632565392161e-05,-0.00011844353018375386
32.55,-5.887828821123543,-5.88782857277254,12.999989680340729,2.489626593771277e-06,-6.094612716722736e-05,-0.0001122905866957069
32.56,-5.887828827959253,-5.887829212131559,12.999988589632308,-3.830000494531305e-06,-6.673082251218432e-05,-0.00010558406913219187
32.57,-5.887828897723553,-5.887829907388991,12.999987568659346,-1.0079433732101961e-05,-7.211236208171101e-05,-9.836429386567147e-05
32.58,-5.887829029547928,-5.887830654378801,12.99998662234643,-1.6225722943019605e-05,-7.706505513738193e-05,-9.067398067941213e-05
32.59,-5.887829222238012,-5.887831448690093,12.999985755179733,-2.2236736851866112e-05,-8.156573625406338e-05,-8.255806065449178e-05
32.6,-5.887829474282665,-5.887832285693526,12.999984971185217,-2.8081312297700833e-05,-8.559382180806097e-05,-7.406337783066874e-05
32.61,-5.887829783864258,-5.8878331605665295,12.999984273912176,-3.372943271351403e-05,-8.913143978439564e-05,-6.523844131578471e-05
32.62,-5.887830148871319,-5.887834068322322,12.99998366641639,-3.9152362951710984e-05,-9.21634803585647e-05,-5.6133157499971276e-05
32.63,-5.887830566911517,-5.887835003836137,12.999983151249026,-4.432280498178898e-05,-9.467766033388614e-05,-4.67985285190764e-05
32.64,-5.887831035327419,-5.8878359618755285,12.99998273044582,-4.921502885224527e-05,-9.666457998491751e-05,-3.7286403120617706e-05
32.65,-5.887831551212094,-5.887836937127736,12.999982405520964,-5.380499277229944e-05,-9.811772097023663e-05,-2.7649155942555126e-05
32.660000000000004,-5.887832111427274,-5.887837924229948,12.999982177462702,-5.807047398498355e-05,-9.903350077777873e-05,-1.7939435625891065e-05
32.67,-5.887832712621574,-5.887838917797752,12.999982046732251,-6.199114896965341e-05,-9.941121765777439e-05,-8.20985617266956e-06
32.68,-5.887833351250253,-5.887839912454301,12.999982013265578,-6.554872542530177e-05,-9.92530974297523e-05,1.487271550359992e-06
