t,x,y,z
40.65,-5.656854285295129,-5.656854227443106,12.000000135160402
40.660000000000004,-5.656854279451421,-5.6568542204684755,12.000000132011952
40.67,-5.656854273509876,-5.656854213699774,12.000000128233589
40.68,-5.656854267500817,-5.65685420716874,12.000000123849615
40.69,-5.656854261454542,-5.656854200905525,12.000000118887101
40.7,-5.656854255401638,-5.656854194939159,12.000000113375908
40.71,-5.656854249372458,-5.656854189296936,12.000000107348363
40.72,-5.656854243396838,-5.656854184004139,12.000000100839014
40.730000000000004,-5.656854237504062,-5.65685417908407,12.000000093884468
40.74,-5.656854231722709,-5.656854174557942,12.000000086523197
40.75,-5.656854226080708,-5.656854170444933,12.000000078795575
40.76,-5.656854220604994,-5.656854166761934,12.000000070743388
40.77,-5.65685421532134,-5.656854163523465,12.000000062409583
40.78,-5.656854210254254,-5.6568541607416165,12.000000053838054
40.79,-5.656854205426844,-5.656854158425924,12.000000045073527
40.800000000000004,-5.656854200861402,-5.656854156584359,12.00000003616134
40.81,-5.656854196578347,-5.656854155221735,12.00000002714748
40.82,-5.656854192596547,-5.656854154340702,12.000000018077651
40.83,-5.656854188933146,-5.65685415394145,12.000000008997347
40.84,-5.6568541856035255,-5.656854154021748,11.999999999951685
40.85,-5.656854182621435,-5.65685415457698,11.999999990985685
40.86,-5.656854179998682,-5.65685415560018,11.999999982143366
40.87,-5.656854177745101,-5.6568541570820745,11.999999973467618
40.88,-5.656854175868629,-5.656854159011211,11.999999965000137
40.89,-5.656854174375473,-5.656854161374204,11.99999995678147
40.9,-5.656854173269706,-5.656854164155485,11.999999948850347
40.910000000000004,-5.656854172553334,-5.656854167337462,11.9999999412436
40.92,-5.656854172226505,-5.656854170900772,11.999999933996252
40.93,-5.656854172287604,-5.6568541748244545,11.999999927141483
40.94,-5.656854172732857,-5.6568541790857285,11.999999920709953
40.95,-5.656854173556482,-5.656854183660205,11.999999914729818
40.96,-5.6568541747511265,-5.656854188522404,11.999999909227
40.97,-5.65685417630774,-5.656854193645724,11.999999904224882
40.980000000000004,-5.656854178215318,-5.656854199002301,11.999999899743884
40.99,-5.656854180461102,-5.65685420456328,11.999999895801503
41.0,-5.656854183031075,-5.656854210299247,11.999999892412877
41.01,-5.656854185909666,-5.656854216180138,11.999999889590152
41.02,-5.656854189079744,-5.6568542221753315,11.99999988734229
41.03,-5.656854192522811,-5.656854228253877,11.999999885675203
41.04,-5.656854196219485,-5.656854234384832,11.999999884592414
41.050000000000004,-5.6568542001491515,-5.656854240537209,11.999999884094233
41.06,-5.65685420429011,-5.65685424668016,11.999999884177821
41.07,-5.656854208619792,-5.656854252783152,11.99999988483745
41.08,-5.656854213115106,-5.656854258816127,11.99999988606515
41.09,-5.656854217752199,-5.656854264749647,11.999999887849798
41.1,-5.656854222506664,-5.656854270555049,11.999999890177406
41.11,-5.65685422735375,-5.656854276204536,11.999999893031525
41.12,-5.656854232268576,-5.656854281671273,11.99999989639363
41.13,-5.656854237226051,-5.65685428692965,11.99999990024245
41.14,-5.656854242201074,-5.656854291955382,11.999999904554304
41.15,-5.656854247168701,-5.6568542967254425,11.999999909303689
41.160000000000004,-5.656854252104264,-5.6568543012182175,11.999999914463324
41.17,-5.656854256983461,-5.6568543054138045,11.999999920003821
41.18,-5.656854261782491,-5.65685430929404,11.999999925894041
