-2.000000000000000111e-01,-8.000000000000000444e-01,-1.797818141884399701e-01
-2.080090595579163759e-01,-8.017978181418844441e-01,-1.755240788702150390e-01
-2.160356725129145561e-01,-8.035104815774043452e-01,-1.669493474859840010e-01
-2.240789813896121863e-01,-8.051368050916041241e-01,-1.582562110605645334e-01
-2.321381168718087973e-01,-8.066756057986156359e-01,-1.494449437946021586e-01
-2.402121978300499061e-01,-8.081257039674961673e-01,-1.405159005761658086e-01
-2.483003313562900660e-01,-8.094859238101389520e-01,-1.314695182629666004e-01
-2.564016128079689150e-01,-8.107550943327554993e-01,-1.223063189887241275e-01
-2.645151258602665978e-01,-8.119320501899134346e-01,-1.130269113549353666e-01
-2.726399425669646659e-01,-8.130156325598542066e-01,-1.036319921560169277e-01
-2.807751234279752817e-01,-8.140046900330337731e-01,-9.412234865445179288e-02
-2.889197174727859418e-01,-8.148980795329432425e-01,-8.449886002792617035e-02
-2.970727623442844245e-01,-8.156946672335922965e-01,-7.476249868362261353e-02
-3.052332843978353139e-01,-8.163933295066156948e-01,-6.491433209808716853e-02
-3.134002988067556283e-01,-8.169929538755540399e-01,-5.495552413856130691e-02
-3.215728096797537128e-01,-8.174924399893869209e-01,-4.488733654045562460e-02
-3.297498101867046838e-01,-8.178907006063631524e-01,-3.471113001933257003e-02
-3.379302826947929717e-01,-8.181866625897735723e-01,-2.442836543085080692e-02
-3.461131989145556642e-01,-8.183792679149801685e-01,-1.404060482441682467e-02
-3.542975200560650184e-01,-8.184674746862619088e-01,-3.549512343703487005e-03
-3.624821969953617717e-01,-8.184502581618542383e-01,7.043144923341015939e-03
-3.706661704510161859e-01,-8.183266117877950885e-01,1.773549642510308111e-02
-3.788483711714983881e-01,-8.180955482333521767e-01,2.852556755950086398e-02
-3.870277201324117677e-01,-8.177561004366050712e-01,3.941127913335562560e-02
-3.952031287443690810e-01,-8.173073226506850641e-01,5.039044725654306944e-02
-4.033734990715092117e-01,-8.167482914914742098e-01,6.146078317981196193e-02
-4.115377240602784426e-01,-8.160781069870888249e-01,7.261989333180451922e-02
-4.196946877788489960e-01,-8.152958936248381194e-01,8.386527952805034047e-02
-4.278432656669082235e-01,-8.144008013965278181e-01,9.519433929717768805e-02
-4.359823247959160319e-01,-8.133920068388945657e-01,1.066043664013083259e-01
-4.441107241397635463e-01,-8.122687140685016516e-01,1.180925515033903750e-01
-4.522273148556597011e-01,-8.110301558088267582e-01,1.296559830083976461e-01
-4.603309405753642780e-01,-8.096755944083336987e-01,1.412916480761694515e-01
-4.684204377064052904e-01,-8.082043228473033691e-01,1.529964338044531580e-01
-4.764946357434609592e-01,-8.066156657322446355e-01,1.647671285902096994e-01
-4.845523575893974644e-01,-8.049089802754991751e-01,1.766004236532725535e-01
-4.925924198864140013e-01,-8.030836572591791844e-01,1.884929147466629651e-01
-5.006136333563513396e-01,-8.011391219805659158e-01,2.004411040826603596e-01
-5.086148031502762956e-01,-7.990748351775259772e-01,2.124414023866816326e-01
-5.165947292076671360e-01,-7.968902939328322832e-01,2.244901311074742889e-01
-5.245522066243195614e-01,-7.945850325553764915e-01,2.365835248884562425e-01
-5.324860260287377356e-01,-7.921586234350631583e-01,2.487177341833457511e-01
-5.403949739671968233e-01,-7.896106778717095764e-01,2.608888279914511887e-01
-5.482778332969560076e-01,-7.869408468752341346e-01,2.730927968698837471e-01
-5.561333835870254649e-01,-7.841488219343119015e-01,2.853255560388401335e-01
-5.639604015268698811e-01,-7.812343357544573319e-01,2.975829486756453868e-01
-5.717576613420130016e-01,-7.781971629607989938e-01,3.098607494190164235e-01
-5.795239352166198232e-01,-7.750371207660770034e-01,3.221546679656017709e-01
-5.872579937225733682e-01,-7.717540696014869583e-01,3.344603528907197365e-01
-5.949586062546308174e-01,-7.683479137082626087e-01,3.467733955795637701e-01
-6.026245414713430337e-01,-7.648186016898956829e-01,3.590893343262679949e-01
-6.102545677412365421e-01,-7.611661270217372488e-01,3.714036585917068756e-01
-6.178474535939172396e-01,-7.573905285180615454e-01,3.837118133558414801e-01
-6.254019681756186610e-01,-7.534918907546204192e-01,3.960092036566054130e-01
-6.329168817087051924e-01,-7.494703444449294372e-01,4.082911992078164243e-01
-6.403909659547865063e-01,-7.453260667704640907e-01,4.205531391539785169e-01
-6.478229946807995132e-01,-7.410592816618498668e-01,4.327903369410746048e-01
-6.552117441277467424e-01,-7.366702600316425986e-01,4.449980852598900416e-01
-6.625559934814673202e-01,-7.321593199566520660e-01,4.571716611547538278e-01
-6.698545253448743297e-01,-7.275268268085475221e-01,4.693063311522027714e-01
-6.771061262113817758e-01,-7.227731933336080106e-01,4.813973563598472616e-01
-6.843095869390614094e-01,-7.178988796813505768e-01,4.934399978389847341e-01
-6.914637032243098336e-01,-7.129043933768283159e-01,5.054295219913518267e-01
-6.985672760753044441e-01,-7.077902892415235403e-01,5.173612058659293744e-01
-7.056191122844331920e-01,-7.025571692595097284e-01,5.292303425788791316e-01
-7.126180248989835153e-01,-6.972056823899459577e-01,5.410322467183870110e-01
-7.195628336897267330e-01,-6.917365243251419882e-01,5.527622598445469659e-01
-7.264523656167942711e-01,-6.861504371930550183e-01,5.644157559645979205e-01
-7.332854552923178115e-01,-6.804482092058500298e-01,5.759881468756278267e-01
-7.400609454393277664e-01,-6.746306742555424618e-01,5.874748875930924097e-01
-7.467776873462813603e-01,-6.686987114539881816e-01,5.988714818737195245e-01
-7.534345413167121697e-01,-6.626532446180680713e-01,6.101734874528252917e-01
-7.600303771135327180e-01,-6.564952417049316757e-01,6.213765212711774844e-01
-7.665640743973749505e-01,-6.502257141926445216e-01,6.324762648274639965e-01
-7.730345231584696553e-01,-6.438457164083823958e-01,6.434684692873504641e-01
-7.794406241415781089e-01,-6.373563448068975124e-01,6.543489604909746848e-01
-7.857812892634393753e-01,-6.307587371985629021e-01,6.651136439651927912e-01
-7.920554420222749581e-01,-6.240540719275936565e-01,6.757585097993568102e-01
-7.982620178988301118e-01,-6.172435670025757659e-01,6.862796373298285513e-01
-8.043999647484594284e-01,-6.103284791809970855e-01,6.966731997500141826e-01
-8.104682431838496903e-01,-6.033101030075754823e-01,7.069354686405682209e-01
-8.164658269478846098e-01,-5.961897698081857211e-01,7.170628182454952260e-01
-8.223917032762723123e-01,-5.889688466426655777e-01,7.270517296093070847e-01
-8.282448732494721577e-01,-5.816487352159995794e-01,7.368987946474780948e-01
-8.340243521335219956e-01,-5.742308707497160158e-01,7.466007199531277116e-01
-8.397291697094237950e-01,-5.667167208169370252e-01,7.561543304007267707e-01
-8.453583705906972945e-01,-5.591077841417014804e-01,7.655565726464863552e-01
-8.509110145287146487e-01,-5.514055893640072981e-01,7.748045184155172294e-01
-8.563861767055396257e-01,-5.436116937733911358e-01,7.838953675195547977e-01
-8.617829480140225540e-01,-5.357276820136162021e-01,7.928264507155335927e-01
-8.671004353247283580e-01,-5.277551647590804640e-01,8.015952324085584557e-01
-8.723377617394600936e-01,-5.196957773654450330e-01,8.101993130445073188e-01
-8.774940668313078174e-01,-5.115511784981903176e-01,8.186364312971705637e-01
-8.825685068707984637e-01,-5.033230487395016217e-01,8.269044661105090510e-01
-8.875602550379364519e-01,-4.950130891759801366e-01,8.350014384474885309e-01
-8.924685016201744370e-01,-4.866230199705518511e-01,8.429255127956059024e-01
-8.972924541960108913e-01,-4.781545789200680185e-01,8.506749984968364764e-01
-9.020313378040112351e-01,-4.696095200006151216e-01,8.582483508376204107e-01
-9.066843950972544031e-01,-4.609896119033156103e-01,8.656441718678409281e-01
-9.112508864832283839e-01,-4.522966365632583030e-01,8.728612110137284885e-01
-9.157300902488647587e-01,-4.435323876830410406e-01,8.798983654875858207e-01
-9.201213026707154574e-01,-4.346986692535065866e-01,8.867546804290055151e-01
-9.244238381105602809e-01,-4.257972940744609303e-01,8.934293488261274563e-01
-9.286370290961037943e-01,-4.168300822769840375e-01,8.999217112350493819e-01
-9.327602263868146615e-01,-4.077988598497599426e-01,9.062312552623269513e-01
-9.367927990252193915e-01,-3.987054571717374984e-01,9.123576148296258514e-01
-9.407341343735509120e-01,-3.895517075531674256e-01,9.183005692278006782e-01
-9.445836381357486378e-01,-3.803394457871814849e-01,9.240600419607752913e-01
-9.483407343650538390e-01,-3.710705067139519198e-01,9.296360993935826045e-01
-9.520048654574673197e-01,-3.617467237993098328e-01,9.350289491951963017e-01
-9.555754921309354000e-01,-3.523699277300479937e-01,9.402389385712833780e-01
-9.590520933904904677e-01,-3.429419450278841652e-01,9.452665523478759324e-01
-9.624341664799177520e-01,-3.334645966830904751e-01,9.501124108719671835e-01
-9.657212268197263860e-01,-3.239396968104448216e-01,9.547772676930244007e-01
-9.689128079316926545e-01,-3.143690513292299871e-01,9.592620070741325611e-01
-9.720084613501874804e-01,-3.047544566689621703e-01,9.635676414404437118e-01
-9.750077565212568187e-01,-2.950976985004211128e-01,9.676953086399098236e-01
