-0.2,-0.8,-0.8009059557916365
-0.20800905955791638,-0.8017978181418844,-0.8017836256457272
-0.21603567251291456,-0.8035104815774043,-0.8034960915847905
-0.2240789813896122,-0.8051368050916041,-0.8051222179447121
-0.2321381168718088,-0.8066756057986156,-0.8066608220218859
-0.2402121978300499,-0.8081257039674962,-0.8081107242240634
-0.24830033135629007,-0.809485923810139,-0.8094707488959504
-0.2564016128079689,-0.8107550943327555,-0.8107397251988265
-0.2645151258602666,-0.8119320501899134,-0.8119164879497875
-0.27263994256696467,-0.8130156325598542,-0.8129998783854342
-0.2807751234279753,-0.8140046900330338,-0.8139887452910638
-0.28891971747278594,-0.8148980795329432,-0.8148819458154571
-0.2970727623442844,-0.8156946672335923,-0.8156783462524686
-0.3052332843978353,-0.8163933295066157,-0.8163768231235602
-0.31340029880675563,-0.816992953875554,-0.81697626409592
-0.3215728096797537,-0.8174924399893869,-0.8174755689974528
-0.3297498101867047,-0.8178907006063632,-0.8178736507519629
-0.33793028269479297,-0.8181866625897736,-0.818169436392549
-0.34611319891455566,-0.8183792679149802,-0.8183618680636023
-0.354297520056065,-0.8184674746862619,-0.8184499040403054
-0.36248219699536177,-0.8184502581618542,-0.8184325197475584
-0.3706661704510162,-0.8183266117877951,-0.8183087088068308
-0.3788483711714984,-0.8180955482333522,-0.8180774840697791
-0.38702772013241177,-0.8177561004366051,-0.8177378786435346
-0.3952031287443691,-0.8173073226506851,-0.8172889469548722
-0.4033734990715092,-0.8167482914914742,-0.8167297657954681
-0.41153772406027844,-0.8160781069870888,-0.8160594353669892
-0.419694687778849,-0.8152958936248381,-0.815277080331489
-0.4278432656669082,-0.8144008013965278,-0.8143818508533518
-0.43598232479591603,-0.8133920068388946,-0.8133729236427661
-0.44411072413976355,-0.8122687140685017,-0.8122495029871835
-0.4522273148556597,-0.8110301558088268,-0.8110108217800366
-0.4603309405753643,-0.8096755944083337,-0.8096561425372795
-0.4684204377064053,-0.8082043228473034,-0.8081847584048341
-0.47649463574346096,-0.8066156657322446,-0.8065959941496087
-0.48455235758939746,-0.8049089802754992,-0.8048892071476521
-0.492592419886414,-0.8030836572591792,-0.8030637883476938
-0.5006136333563513,-0.8011391219805659,-0.8011191631931147
-0.5086148031502763,-0.799074835177526,-0.7990547925657898
-0.5165947292076671,-0.7968902939328323,-0.7968701737021633
-0.5245522066243196,-0.7945850325553765,-0.79456484105353
-0.5324860260287377,-0.7921586234350632,-0.7921383671438631
-0.5403949739671968,-0.7896106778717096,-0.7895903634109136
-0.548277833296956,-0.7869408468752341,-0.7869204809914321
-0.5561333835870255,-0.7841488219343119,-0.7841284114956937
-0.5639604015268699,-0.7812343357544573,-0.7812138877493768
-0.571757661342013,-0.778197162960799,-0.7781766844874971
-0.5795239352166198,-0.775037120766077,-0.7750166190280183
-0.5872579937225734,-0.771754069601487,-0.7717335519005497
-0.5949586062546308,-0.7683479137082626,-0.7683273874384833
-0.602624541471343,-0.7648186016898957,-0.7647980743302862
-0.6102545677412365,-0.7611661270217372,-0.7611456061287103
-0.6178474535939172,-0.7573905285180615,-0.757370021719106
-0.6254019681756187,-0.7534918907546204,-0.7534714057393976
-0.6329168817087052,-0.7494703444449294,-0.7494498889583923
-0.6403909659547865,-0.7453260667704641,-0.745305648604716
-0.6478229946807995,-0.7410592816618499,-0.7410389086480118
-0.6552117441277467,-0.7366702600316426,-0.7366499400333903
-0.6625559934814673,-0.7321593199566521,-0.7321390608563794
-0.6698545253448743,-0.7275268268085475,-0.7275066364957228
-0.6771061262113818,-0.722773193333608,-0.722753079709354
-0.6843095869390614,-0.7178988796813506,-0.7178788506464029
-0.6914637032243098,-0.7129043933768283,-0.7128844568121517
-0.6985672760753044,-0.7077902892415235,-0.7077704530061679
-0.7056191122844332,-0.7025571692595097,-0.7025374411839536
-0.7126180248989835,-0.697205682389946,-0.697186070264677
-0.7195628336897267,-0.691736524325142,-0.6917170358905378
-0.7264523656167943,-0.686150437193055,-0.6861310801295539
-0.7332854552923178,-0.68044820920585,-0.6804289911266748
-0.7400609454393278,-0.6746306742555425,-0.6746116026981774
-0.7467776873462814,-0.6686987114539882,-0.6686797938692202
-0.7534345413167122,-0.6626532446180681,-0.6626344883625679
-0.7600303771135327,-0.6564952417049317,-0.656476654033139
-0.766564074397375,-0.6502257141926445,-0.6502073022468469
-0.7730345231584697,-0.6438457164083824,-0.6438274872101579
-0.7794406241415781,-0.6373563448068975,-0.637338305248486
-0.7857812892634394,-0.6307587371985629,-0.6307408940348425
-0.792055442022275,-0.6240540719275937,-0.6240364317695368
-0.7982620178988301,-0.6172435670025758,-0.6172261363092235
-0.8043999647484594,-0.6103284791809971,-0.6103112642509789
-0.8104682431838497,-0.6033101030075755,-0.6032931099712591
-0.8164658269478846,-0.5961897698081857,-0.5961730046211311
-0.8223917032762723,-0.5889688466426656,-0.5889523150793774
-0.8282448732494722,-0.5816487352159996,-0.5816324428624842
-0.834024352133522,-0.574230870749716,-0.5742148229975819
-0.8397291697094238,-0.566716720816937,-0.5667009228587649
-0.8453583705906973,-0.5591077841417015,-0.5590922409645427
-0.8509110145287146,-0.5514055893640073,-0.5513903057421166
-0.8563861767055396,-0.5436116937733911,-0.5435966742653953
-0.8617829480140226,-0.5357276820136162,-0.5357129309594366
-0.8671004353247284,-0.5277551647590805,-0.527740686271877
-0.8723377617394601,-0.519695777365445,-0.519681575328973
-0.8774940668313078,-0.5115511784981903,-0.5115372565669185
-0.8825685068707985,-0.5033230487395016,-0.5033094103314317
-0.8875602550379365,-0.49501308917598014,-0.49499973746879866
-0.8924685016201744,-0.48662301997055185,-0.48660995790372197
-0.8972924541960109,-0.478154578920068,-0.4781418091918399
-0.9020313378040112,-0.4696095200006151,-0.4695970450621756
-0.9066843950972544,-0.4609896119033156,-0.46097743396085744
-0.9112508864832284,-0.4522966365632583,-0.4522847575805178
-0.9157300902488648,-0.44353238768304104,-0.4435208093743537
-0.9201213026707155,-0.4346986692535066,-0.4346873930847761
-0.9244238381105603,-0.42579729407446093,-0.42578632126941685
-0.9286370290961038,-0.41683008227698404,-0.41681941381271903
-0.9327602263868147,-0.40779885984975994,-0.40778849645577986
-0.9367927990252194,-0.3987054571717375,-0.39869539933681253
-0.9407341343735509,-0.3895517075531674,-0.3895419555264623
-0.9445836381357486,-0.3803394457871815,-0.38032999957514635
-0.9483407343650538,-0.3710705067139519,-0.3710613660859341
-0.9520048654574673,-0.36174672379930983,-0.36173788829407805
-0.9555754921309354,-0.352369927730048,-0.3523613966511574
-0.9590520933904905,-0.34294194502788417,-0.3429337174491176
-0.9624341664799178,-0.3334645966830905,-0.3334566714617959
-0.9657212268197264,-0.3239396968104448,-0.3239320725887451
-0.9689128079316927,-0.31436905132923,-0.3143617265230547
-0.9720084613501875,-0.30475445666896217,-0.3047474294782082
-0.9750077565212568,-0.2950976985004211,-0.29509096692798553
-0.9779102806887472,-0.285400550496164,-0.28539411234396184
-0.980715638768136,-0.2756647731213206,-0.27565862598794566
-0.9834234532085061,-0.2658921124550059,-0.26588625374808217
-0.9860333638430977,-0.2560842990429269,-0.2560787259930919
-0.9885450277283679,-0.24624304678443934,-0.24623775644359025
-0.9909581189719695,-0.23637005185489846,-0.23636504109477152
-0.9932723285502634,-0.2264669916625675,-0.2264622571811037
-0.9954873641155916,-0.21653552384175243,-0.2165310621736305
-0.997602949793736,-0.206577285283051,-0.2065730928136278
-0.9996188259718641,-0.19659389120136872,-0.19658996417476482
-1.0015347490772313,-0.18658693424283157,-0.18658326876489495
-1.003350491347162,-0.176557983630919,-0.17655457566463362
-1.005065840590524,-0.16650858435289315,-0.1665054297234514
-1.006680599941631,-0.1564402563839094,-0.15643735079156063
-1.0081945876063552,-0.14635449395292413,-0.14635183298760124
-1.009607636601383,-0.13625276484797655,-0.1362503439981344
-1.0109195944863179,-0.1261365097630968,-0.12613432441714867
-1.012130323089726,-0.1160071416851424,-0.1160051871330392
-1.0132396982289786,-0.10586604532236701,-0.10586431675924102
-1.0142476094249109,-0.09571457657193495,-0.09571306910904909
-1.0151539596111596,-0.08555406202876034,-0.08555277070420031
-1.0159586648389949,-0.07538579853450264,-0.07538471832249094
-1.0166616539776094,-0.06521105276636861,-0.0652101785801329
-1.0172628684105975,-0.05503106086553534,-0.055030387562338134
-1.0177622617288562,-0.04484702810513066,-0.044846550490973414
-1.018159799420417,-0.03466012859663311,-0.034659841432871374
-1.0184554585575136,-0.02447150503462255,-0.024471403046699702
-1.018649227481351,-0.014282268479538458,-0.014282346365490639
-1.0187411054848234,-0.00409349817747801,-0.004093750611966485
-1.0187311024935903,0.006093758583509696,0.006093336944257288
-1.0186192387459383,0.01627848658102799,0.016277901093120217
-1.018405544471728,0.026459702730767077,0.026458958757558104
-1.0180900595707871,0.036636456124606406,0.03663555903107296
-1.0176728332911065,0.04680782803482937,0.04680678317960929
-1.017153923907195,0.056972931885401513,0.056971744616240994
-1.0165333983987817,0.06713091319121084,0.06712958884165232
-1.015811332130362,0.07728094946591887,0.07727949334783712
-1.014987808531825,0.08742225009933476,0.08742066749912736
-1.0140629187803794,0.09755405620526322,0.09755235238216864
-1.0130367614841815,0.10767564044056888,0.10767382061915853
-1.0119094423679962,0.11778630679637386,0.11778437615792559
-1.010681073961023,0.12788539036229424,0.12788335404469997
-1.0093517752871022,0.13797225706460944,0.1379701201622341
-1.0079216715577783,0.1480463033792168,0.14804407093254035
-1.0063908938684514,0.1581069560204636,0.1581046330108804
-1.0047595788975607,0.1681536716063092,0.16815126295827154
-1.003027868609286,0.17818593630102822,0.17818344687877685
